,id,phone,twitter,instagram,facebook,verified,checkins_count,users_count,tip_count,visits_count,url,price_tier,likes,rating,delivery_available,menu_available,specials_count,photos_count,here_now,listed,hours_days,attributes,Price,Credit Cards,Outdoor Seating,Wi-Fi,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,Reservations,ATM,Breakfast,Dessert,Happy Hour,Wheelchair Accessible,TVs,Private Room,Live Music,Restroom,Jukebox,Music,Bar Service,Coat Check,Bar Snacks,Tasting Menu,Delivery,Street Parking,Valet Parking,BYO,Parking,Table Service,Public Lot
44,4b32ad2cf964a520a11125e3,3126440500,sunda,,,True,,,286,,http://www.sundachicago.com,3,717,9.0,1,1,0,748,0,787,"Mon–Wed: 11:30 AM–3:00 PM, 5:00 PM–Midnight, Thu–Fri: 11:30 AM–3:00 PM, 5:00 PM–1:00 AM, Sat: 10:00 AM–3:00 PM, 4:00 PM–1:00 AM, Sun: 10:00 AM–Midnight","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Wi-Fi: Yes', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),Yes,Yes,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
45,51b0b828498ecb8d51e396ea,3122841377,beatrixchicago,,262645223881715,False,,,233,,http://www.beatrixchicago.com,3,830,9.0,1,1,0,585,0,721,"Mon–Thu, Sun: 8:00 AM–9:00 PM, Fri–Sat: 8:00 AM–11:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Wi-Fi: Yes', 'Breakfast: Breakfast', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),Yes,Yes,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,,Breakfast,,Happy Hour,,,,,,,,,,,,,,,,,,
46,4a7a32baf964a520d3e81fe3,3129329330,fogorestaurants,,135276136606510,True,,,133,,https://fogodechao.com/location/chicago/,4,434,8.5,0,1,0,434,0,141,"Mon–Fri: 11:00 AM–2:00 PM, 5:00 PM–10:30 PM, Sat: 11:30 AM–10:30 PM, Sun: 11:30 AM–9:00 PM","['Price: $$$$', 'Reservations: Yes', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Wi-Fi: Yes', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes (incl. Discover & Visa),Yes,Yes,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,Yes,,,,,,,,,,,,,,,,,,,,,,
47,4dac89634b22f071eae51772,3124777652,rokaakor,,154433281277717,True,,,91,,https://www.rokaakor.com/chicago/,4,234,8.9,0,1,0,475,0,243,"Tue–Thu, Sun: 5:00 PM–10:00 PM, Fri–Sat: 4:00 PM–10:00 PM","['Price: $$$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes (incl. Discover & Visa),Yes,,,,Dinner,Beer,Wine,Full Bar,Cocktails,,,,,Happy Hour,,,,,,,,,,,,,,,,,,
48,577563d5498e8d2eb29bd25d,3125275586,,,1189090557823589,False,,,34,,http://emachicago.com,4,54,8.9,1,1,0,130,0,184,"Mon–Thu: 11:00 AM–10:00 PM, Fri–Sat: 11:00 AM–11:00 PM, Sun: 11:00 AM–9:00 PM","['Price: $$$$', 'Outdoor Seating: Yes', 'Lunch: Lunch', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,,Yes,,,Lunch,Dinner,,Wine,Full Bar,Cocktails,,,,,Happy Hour,,,,,,,,,,,,,,,,,,
49,40b28c80f964a520aafb1ee3,3126611434,frontera_grill,,12307813643,False,,,256,,http://www.rickbayless.com/restaurants/frontera-grill/,3,484,9.0,1,1,0,652,0,996,"Tue: 11:30 AM–2:30 PM, 5:20 PM–10:00 PM, Wed–Thu: 11:30 AM–2:30 PM, 5:00 PM–10:00 PM, Fri: 11:30 AM–2:30 PM, 5:00 PM–11:00 PM, Sat: 10:30 AM–2:00 PM, 5:00 PM–11:00 PM","['Price: $$$', 'Reservations: Yes', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),Yes,,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,Yes,,,,Happy Hour,,,,,,,,,,,,,,,,,,
50,4b833956f964a52026fe30e3,3129519500,,,,True,,,30,,http://www.prosecco.us.com,4,47,8.5,1,1,0,81,0,54,Mon–Fri: 11:30 AM–3:00 PM,"['Price: $$$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Dinner: Dinner', 'Wine: Wine', 'Cocktails: Cocktails']",$$$$,Yes (incl. Discover & Visa),Yes,,,,Dinner,,Wine,,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
51,500efc40e4b0e6ec47971a9e,3126248154,,,,False,,,126,,http://bavetteschicago.com,3,420,9.2,0,0,0,443,0,755,"Mon–Thu: 5:00 PM–11:30 PM, Fri–Sat: 5:00 PM–Midnight, Sun: 5:00 PM–10:30 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: No', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),No,,,,Dinner,Beer,Wine,Full Bar,Cocktails,,,,,Happy Hour,,,,,,,,,,,,,,,,,,
52,4c7c25322d3ba143df1b96d0,3125215100,mastrosofficial,,426023177529209,True,,,124,,https://www.mastrosrestaurants.com/Locations/IL/Chicago/,4,284,9.0,1,1,0,369,0,192,"Mon–Thu, Sun: 5:00 PM–9:00 PM, Fri–Sat: 5:00 PM–10:00 PM","['Price: $$$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: No', 'Live Music: Live Music', 'Wi-Fi: Yes', 'Brunch: Brunch', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails', 'BYO: BYO']",$$$$,Yes (incl. Discover & Visa),No,Yes,Brunch,,Dinner,,Wine,Full Bar,Cocktails,,,,,Happy Hour,,,,Live Music,,,,,,,,,,,BYO,,,
53,55d26663498e2ad73176f49e,3126249892,,,,False,,,20,,http://bernieslunchandsupper.com,3,97,8.3,0,1,0,81,0,124,"Mon–Wed, Sun: 11:00 AM–10:00 PM, Thu–Sat: 11:00 AM–11:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. American Express & MasterCard)', 'Outdoor Seating: Yes', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. American Express & MasterCard),Yes,,Brunch,Lunch,Dinner,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
54,57cca720cd1043c5b8974427,3126006305,gtprimechicago,,,False,,,13,,http://www.gtprimerestaurant.com,4,52,8.2,0,1,0,57,0,52,Wed–Sun: 4:30 PM–9:00 PM,"['Price: $$$$', 'Dinner: Dinner', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,,,,,,Dinner,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
55,4c67261b9cedd13af4db77a1,3126611434,topolochicago,,150922784925524,False,,,26,,http://www.rickbayless.com/restaurants/topolobampo,3,88,8.4,0,1,0,84,0,248,"Tue: 11:45 AM–2:00 PM, 5:30 PM–9:30 PM, Wed–Thu: 11:30 AM–2:00 PM, 5:30 PM–9:30 PM, Fri: 11:30 AM–2:00 PM, 5:30 PM–10:30 PM, Sat: 5:30 PM–10:30 PM","['Price: $$$', 'Brunch: Brunch', 'Cocktails: Cocktails']",$$$,,,,Brunch,,,,,,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
56,4a32de31f964a520aa9a1fe3,3126459500,indiahousechi,,182399391836,True,,,92,,http://www.indiahousechicago.com,3,187,8.4,1,1,0,135,0,124,"Mon–Thu, Sun: 11:00 AM–2:30 PM, 4:30 PM–9:00 PM, Fri–Sat: 11:00 AM–2:30 PM, 4:30 PM–9:30 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: No', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Dessert: Dessert', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),No,,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,,,Dessert,,,,,,,,,,,,,,,,,,,
57,4f1322f3e4b0725fed919ce7,3122221888,rpmitalianchi,,151454771623707,True,,,234,,http://rpmrestaurants.com,3,699,9.1,1,1,0,1030,0,746,"Mon–Thu: 4:00 PM–9:00 PM, Fri–Sat: Noon–10:00 PM, Sun: Noon–9:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: No', 'Wi-Fi: Free', 'Dinner: Dinner', 'Dessert: Dessert', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails', 'Restroom: Yes']",$$$,Yes (incl. Discover & Visa),No,Free,,,Dinner,Beer,Wine,Full Bar,Cocktails,,,,Dessert,,,,,,Yes,,,,,,,,,,,,,
58,4b2ec98ff964a520ace624e3,3128360900,cocopazzochi,,,False,,,20,,http://www.cocopazzochicago.com,4,75,8.0,1,1,0,78,0,44,"Tue–Thu: 5:00 PM–9:00 PM, Fri–Sat: 5:00 PM–10:00 PM, Sun: 10:00 AM–3:00 PM","['Price: $$$$', 'Outdoor Seating: Yes', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,,Yes,,,,,,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
59,53628259498e193fbfdc62c7,3122844990,rpmsteakchi,,,True,,,75,,http://rpmrestaurants.com,4,253,8.8,1,1,0,286,0,178,"Mon–Thu: 3:00 PM–9:00 PM, Fri–Sun: 3:00 PM–10:00 PM","['Price: $$$$', 'Outdoor Seating: Yes', 'Wi-Fi: Free', 'Lunch: Lunch', 'Dinner: Dinner', 'Dessert: Dessert', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,,Yes,Free,,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,,,Dessert,,,,,,,,,,,,,,,,,,,
60,582dcab7a8b55d58005657c3,3122046981,true_food_kitch,,1234235176619776,True,,,35,,https://www.truefoodkitchen.com/chicago,3,115,9.0,0,0,0,103,0,132,Mon–Sun: 11:00 AM–8:00 PM,"['Price: $$$', 'Credit Cards: Yes', 'Outdoor Seating: Yes', 'Jukebox: Jukebox', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Wine: Wine', 'Street Parking: Street', 'Coat Check: Yes', 'Restroom: Yes', 'Wheelchair Accessible: Yes', 'ATM: Yes']",$$$,Yes,Yes,,Brunch,Lunch,Dinner,,Wine,,,,Yes,,,,Yes,,,,Yes,Jukebox,,,Yes,,,,Street,,,,,
61,49cd0720f964a520aa591fe3,3128280051,hub51,hub51,56237260674,True,,,252,,http://www.hub51chicago.com,3,571,8.5,1,1,0,637,0,462,"Wed–Thu: 11:00 AM–9:00 PM, Fri: 11:00 AM–10:00 PM, Sat–Sun: 10:30 AM–10:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Music: Yes', 'Wi-Fi: Free', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Dessert: Dessert', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails', 'ATM: Yes']",$$$,Yes (incl. Discover & Visa),Yes,Free,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,Yes,,Dessert,Happy Hour,,,,,,,Yes,,,,,,,,,,,
62,50f58653e4b0e1058164dc7e,3125951322,sienatavern,sienatavern,374921952589076,True,,,187,,https://sienatavern.com,3,229,8.9,1,1,0,515,0,492,"Mon–Wed: 11:30 AM–11:00 PM, Thu–Fri: 11:30 AM–11:30 PM, Sat: Midnight–1:00 AM, 10:00 AM–11:30 PM, Sun: Midnight–2:00 AM, 10:00 AM–11:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Wi-Fi: Yes', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),Yes,Yes,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,,,,Happy Hour,,,,,,,,,,,,,,,,,,
63,4c924f7f238c6dcb6467c755,3123291800,chicagocut,,,False,,,144,,http://www.chicagocutsteakhouse.com,4,301,8.7,0,1,0,404,0,265,"Mon–Fri: 7:00 AM–2:00 AM, Sat–Sun: 10:00 AM–2:00 AM","['Price: $$$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Live Music: Live Music', 'Wi-Fi: Yes', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Wine: Wine', 'Full Bar: Full Bar']",$$$$,Yes (incl. Discover & Visa),Yes,Yes,Brunch,Lunch,Dinner,,Wine,Full Bar,,,,,,Happy Hour,,,,Live Music,,,,,,,,,,,,,,
64,4b833013f964a5207afc30e3,3128220191,kinziechophouse,,104932713131,True,,,55,,http://www.kinziechophouse.com,3,96,7.7,1,1,0,130,0,58,"Mon–Thu: 11:00 AM–10:00 PM, Fri: 11:00 AM–11:00 PM, Sat: 4:00 PM–11:00 PM, Sun: 4:00 PM–9:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Wi-Fi: Free', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Dessert: Dessert', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),Yes,Free,Brunch,Lunch,Dinner,,Wine,Full Bar,Cocktails,,,,Dessert,,,,,,,,,,,,,,,,,,,
65,56a947d3498e3983fb4d8791,3125950800,ilporcellinochi,,797196833741516,True,,,20,,http://www.ilporcellinochicago.com,4,20,7.9,1,1,0,111,0,43,"Mon–Thu: 4:00 PM–9:00 PM, Fri–Sun: 4:00 PM–10:00 PM","['Price: $$$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: No', 'Wi-Fi: Free', 'Dinner: Dinner', 'Dessert: Dessert', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails', 'Restroom: Yes', 'Wheelchair Accessible: Yes']",$$$$,Yes (incl. Discover & Visa),No,Free,,,Dinner,Beer,Wine,Full Bar,Cocktails,,,,Dessert,Happy Hour,Yes,,,,Yes,,,,,,,,,,,,,
66,4d2ead246fc6f04d25848345,3122221331,hubbardinn,,,True,,,94,,http://www.hubbardinn.com,3,95,7.6,0,1,0,356,0,219,"Mon–Fri: 11:00 AM–2:00 AM, Sat: 10:00 AM–3:00 AM, Sun: 10:00 AM–10:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Lunch: Lunch', 'Dinner: Dinner', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar']",$$$,Yes (incl. Discover & Visa),Yes,,,Lunch,Dinner,Beer,Wine,Full Bar,,,,,,,,,,,,,,,,,,,,,,,,
67,5441bc8b498e70910fa11726,3128361300,thekitchen,,1494274000809745,False,,,21,,https://www.thekitchenbistros.com/location/the-kitchen-chicago/,4,122,8.6,0,1,0,147,0,114,"Mon–Fri: 5:00 PM–9:00 PM, Sat–Sun: 10:00 AM–3:00 PM, 5:00 PM–9:00 PM","['Price: $$$$', 'Credit Cards: Yes', 'Outdoor Seating: No', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes,No,,,,,,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
68,4a737056f964a52070dc1fe3,3122666691,zed451,,41150308569,True,,,108,,http://www.zed451.com,4,264,8.1,0,0,0,389,0,237,"Mon–Thu: 4:30 PM–Midnight, Fri: 4:30 PM–1:00 AM, Sat: 10:00 AM–1:00 AM, Sun: 10:00 AM–10:00 PM","['Price: $$$$', 'Credit Cards: Yes (incl. American Express)', 'Outdoor Seating: Yes', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes (incl. American Express),Yes,,,,,Beer,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
69,5e14e8f1a10b9200083472de,3129009035,,,,False,,,6,,,4,9,8.3,1,1,0,46,0,12,"Mon–Wed: 3:00 PM–9:00 PM, Thu–Sun: Noon–10:00 PM","['Price: $$$$', 'Dinner: Dinner']",$$$$,,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,4b53b49cf964a5208ca827e3,3123212725,ruths_chris,,297098060387092,True,,,51,,https://www.ruthschris.com,4,105,7.9,0,1,0,178,0,45,Couldn't get hours.,"['Price: $$$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: No', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes (incl. Discover & Visa),No,,,,Dinner,,Wine,Full Bar,Cocktails,,,,,Happy Hour,,,,,,,,,,,,,,,,,,
71,41fd7500f964a520501f1fe3,3128280966,harrycarays,,,True,,,103,,http://www.harrycarays.com,4,238,8.2,1,1,0,484,0,97,"Mon–Thu: 11:30 AM–10:30 PM, Fri–Sat: 11:30 AM–11:00 PM, Sun: 11:30 AM–10:00 PM","['Price: $$$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: No', 'Breakfast: Breakfast', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes (incl. Discover & Visa),No,,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,,Breakfast,,,,,,,,,,,,,,,,,,,,
72,53bdc413498e161627668129,3128220100,,,576468502431280,True,,,53,,http://riverroastchicago.com,4,208,8.7,1,1,0,221,0,142,"Mon–Thu: 11:30 AM–10:00 PM, Fri: 11:30 AM–11:00 PM, Sat: 11:00 AM–11:00 PM, Sun: 11:00 AM–9:00 PM","['Price: $$$$', 'Credit Cards: Yes', 'Outdoor Seating: Yes', 'Live Music: Live Music', 'Wi-Fi: Free', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Dessert: Dessert', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes,Yes,Free,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,,,Dessert,Happy Hour,,,,Live Music,,,,,,,,,,,,,,
73,4e5e2fd5922ec2c0701c4218,3129550014,cantinachi,,226291180736927,True,,,133,,http://www.cantinalaredo.com,3,384,8.0,0,1,0,556,0,188,"Mon–Thu, Sun: 11:30 AM–10:00 PM, Fri–Sat: 11:30 AM–11:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Wi-Fi: Yes', 'Brunch: Brunch', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),Yes,Yes,Brunch,,Dinner,,Wine,Full Bar,Cocktails,,,,,Happy Hour,,,,,,,,,,,,,,,,,,
74,59906d516bd36b43bfb267d3,3122026050,,,,False,,,3,,http://portsmithchicago.com,3,14,7.4,1,1,0,15,0,23,"Mon–Sat: 4:30 PM–11:00 PM, Sun: 4:30 AM–10:00 PM","['Price: $$$', 'Jukebox: Jukebox', 'Parking: Yes', 'Restroom: Yes', 'Wheelchair Accessible: Yes', 'ATM: Yes']",$$$,,,,,,,,,,,,Yes,,,,Yes,,,,Yes,Jukebox,,,,,,,,,,Yes,,
75,4a95690cf964a5201c2320e3,3123299463,,,202784229763333,True,,,46,,https://www.flemingssteakhouse.com/Locations/IL/Chicago,3,88,7.0,0,1,0,128,0,28,"Mon–Thu: 4:00 PM–10:00 PM, Fri–Sat: 4:00 PM–11:00 PM, Sun: 4:00 PM–9:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: No', 'Dinner: Dinner', 'Happy Hour: Happy Hour', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),No,,,,Dinner,Beer,Wine,Full Bar,Cocktails,,,,,Happy Hour,,,,,,,,,,,,,,,,,,
76,56cf9a91498e63498992d215,3125959440,,,,False,,,42,,http://www.imperial-lamian.com,3,81,6.3,0,0,0,143,0,110,"Mon–Fri: 11:30 AM–10:00 PM, Sat–Sun: 10:00 AM–10:00 PM","['Price: $$$', 'Outdoor Seating: No', 'Brunch: Brunch', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,,No,,Brunch,,,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
77,49ebe3cbf964a5203f671fe3,7738625555,johnthebristol,,,False,,,101,,http://www.thebristolchicago.com,3,81,8.3,1,1,0,199,0,433,"Mon–Thu: 5:30 PM–10:00 PM, Fri: 5:30 PM–11:00 PM, Sat: 5:00 PM–11:00 PM, Sun: 10:00 AM–2:00 PM, 5:00 PM–10:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. American Express)', 'Outdoor Seating: No', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner', 'Beer: Beer', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. American Express),No,,Brunch,Lunch,Dinner,Beer,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
78,4b3bfe1af964a520f57f25e3,7738626600,,,,True,,,27,,http://lebouchonofchicago.com,3,71,8.8,0,1,0,72,0,104,"Mon–Thu: 11:30 AM–10:00 PM, Fri–Sat: 11:30 AM–11:00 PM","['Price: $$$', 'Credit Cards: Yes (incl. American Express)', 'Outdoor Seating: No', 'Lunch: Lunch', 'Dinner: Dinner', 'Wine: Wine']",$$$,Yes (incl. American Express),No,,,Lunch,Dinner,,Wine,,,,,,,,,,,,,,,,,,,,,,,,,
79,56b2b238498ec9031ecf5c13,7738285642,,,,False,,,3,,https://asiancajunrestaurant.com,3,17,8.5,1,1,0,10,0,10,"Mon, Wed–Thu: 3:00 PM–10:00 PM, Fri–Sat: Noon–11:00 PM, Sun: Noon–9:00 PM","['Price: $$$', 'Reservations: Yes', 'Credit Cards: Yes (incl. Visa & MasterCard)', 'Outdoor Seating: No', 'Wi-Fi: Free']",$$$,Yes (incl. Visa & MasterCard),No,Free,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
80,5a03adb3b399f751314fa8c8,,,,,False,,,4,,,3,31,9.1,0,0,0,40,0,30,Couldn't get hours.,"['Price: $$$', 'Brunch: Brunch', 'Lunch: Lunch']",$$$,,,,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,5483b98e498ed2ba51fe0caa,7737998677,izakayamita,,,False,,,16,,http://www.izakayamita.com,4,48,7.3,0,1,0,25,0,39,"Wed–Fri: 5:00 PM–9:00 PM, Sat–Sun: Noon–9:00 PM","['Price: $$$$', 'Credit Cards: Yes', 'Outdoor Seating: No', 'Happy Hour: Happy Hour', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes,No,,,,,,,Full Bar,Cocktails,,,,,Happy Hour,,,,,,,,,,,,,,,,,,
82,5d670d124f6b66000873599c,7733608491,,,,False,,,2,,,3,1,,0,0,0,4,0,0,"Mon–Thu: 3:00 PM–10:00 PM, Fri–Sun: Noon–10:00 PM",['Price: $$$'],$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,54296aa7498e36575ee9a8b6,3127334818,momotarochicago,momotarochicago,246238358898658,False,,,91,,http://www.momotarochicago.com,4,127,9.1,1,1,0,333,0,553,"Mon–Thu, Sun: 5:00 PM–10:00 PM, Fri–Sat: 5:00 PM–11:00 PM","['Price: $$$$', 'Credit Cards: Yes', 'Outdoor Seating: No', 'Lunch: Lunch', 'Dinner: Dinner', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$$,Yes,No,,,Lunch,Dinner,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,
84,5b1854154a7aae002cbe8e62,7736451400,,,,False,,,17,,http://www.abarestaurantchicago.com,4,42,9.4,1,1,0,179,0,350,"Mon–Thu: 4:00 PM–10:00 PM, Fri: 4:00 PM–11:00 PM, Sat: 11:00 AM–11:00 PM, Sun: 11:00 AM–10:00 PM","['Price: $$$$', 'Reservations: Yes', 'Credit Cards: Yes', 'Outdoor Seating: Yes', 'Brunch: Brunch', 'Lunch: Lunch', 'Dinner: Dinner']",$$$$,Yes,Yes,,Brunch,Lunch,Dinner,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
85,4cc5b207c844721eb395f001,3122439712,maudeschicago,maudesliquorbar,120541944672069,False,,,107,,http://www.maudesliquorbar.com,3,307,9.0,0,1,0,306,0,766,"Mon–Thu, Sun: 4:45 PM–11:30 PM, Fri–Sat: 4:45 PM–1:00 AM","['Price: $$$', 'Credit Cards: Yes (incl. Discover & Visa)', 'Outdoor Seating: Yes', 'Live Music: Live Music', 'Wi-Fi: No', 'Dinner: Dinner', 'Wine: Wine', 'Full Bar: Full Bar', 'Cocktails: Cocktails']",$$$,Yes (incl. Discover & Visa),Yes,No,,,Dinner,,Wine,Full Bar,Cocktails,,,,,,,,,Live Music,,,,,,,,,,,,,,
